Date,Volume (Pounds),Cumulative Volumne (Pounds),Pounds/Acre,month_sin,month_cos,day_of_year_sin,day_of_year_cos
2016-03-27,0.30150627944880265,0.7499907820015932,198.0,1.0,6.123233995736766e-17,0.9973249731081555,0.07309512989807777
2016-04-03,0.37223885476084306,0.7499907820015932,244.5,0.8660254037844387,-0.49999999999999983,0.9988797155850336,-0.04732138832243185
2016-04-10,0.494113910306395,0.7499907820015932,324.6666666666667,0.8660254037844387,-0.49999999999999983,0.9859481499638304,-0.16705162550211924
2016-04-17,0.38828408101188344,0.7499907820015932,255.16666666666666,0.8660254037844387,-0.49999999999999983,0.9587178169872964,-0.2843591872810034
2016-04-24,0.41513644305991654,0.7499907820015932,272.6666666666667,0.8660254037844387,-0.49999999999999983,0.9175836260593937,-0.39754281428255595
2016-05-01,0.48390434804784915,0.7499907820015932,272.57142857142856,0.49999999999999994,-0.8660254037844387,0.8631421280499114,-0.5049610547215204
2016-05-08,0.6204712503950979,0.7499907820015932,407.8333333333333,0.49999999999999994,-0.8660254037844387,0.7961828637826158,-0.6050560696488488
2016-05-15,0.628151219915563,0.7499907820015932,353.7142857142857,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722
2016-05-22,0.5802516339086371,0.7499907820015932,326.7142857142857,0.49999999999999994,-0.8660254037844387,0.6287628145958344,-0.777597146973627
2016-05-29,0.5060850876711672,0.7499907820015932,284.85714285714283,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311
2016-06-05,0.3925986662885061,0.7499907820015932,221.14285714285714,1.2246467991473532e-16,-1.0,0.42500033996955416,-0.9051931898913974
2016-06-12,0.42614045161335196,0.7499907820015932,240.14285714285714,1.2246467991473532e-16,-1.0,0.3131070409358269,-0.9497178427914316
2016-06-19,0.4086052521555538,0.7499907820015932,230.14285714285714,1.2246467991473532e-16,-1.0,0.19667288979357647,-0.980469160361632
2016-06-26,0.33658266762391775,0.7499907820015932,189.71428571428572,1.2246467991473532e-16,-1.0,0.07738647923346301,-0.9970011699250151
2016-07-03,0.251324785565189,0.7499907820015932,141.42857142857142,-0.4999999999999998,-0.8660254037844388,-0.04302223300453034,-0.99907411510223
2016-07-10,0.21322459414072673,0.7499907820015932,140.0,-0.4999999999999998,-0.8660254037844388,-0.16280701293851646,-0.9866579328916572
2016-07-17,0.23134075177185479,0.7499907820015932,130.28571428571428,-0.4999999999999998,-0.8660254037844388,-0.2802306751992161,-0.9599326896597445
2016-07-24,0.21269116363970778,0.7499907820015932,139.83333333333334,-0.4999999999999998,-0.8660254037844388,-0.39359027665646645,-0.9192859697186105
2016-07-31,0.21380497270829676,0.7499907820015932,140.5,-0.4999999999999998,-0.8660254037844388,-0.5012418134457756,-0.8653072543632061
2016-08-07,0.21778261383650324,0.7499907820015932,143.16666666666666,-0.8660254037844384,-0.5000000000000004,-0.6016240632249227,-0.7987793728863648
2016-08-14,0.20723417541034156,0.7499907820015932,136.33333333333334,-0.8660254037844384,-0.5000000000000004,-0.6932812268869771,-0.7206671495538615
2016-08-21,0.2332014794630223,0.7499907820015932,153.33333333333334,-0.8660254037844384,-0.5000000000000004,-0.7748840413670406,-0.6321034111873488
2016-08-28,0.3034332753985176,0.7499907820015932,170.85714285714286,-0.8660254037844384,-0.5000000000000004,-0.8452490573530634,-0.5343725582809785
2016-09-04,0.3056232191613027,0.7499907820015932,172.14285714285714,-1.0,-1.8369701987210297e-16,-0.9033558023246842,-0.4288919379124841
2016-09-11,0.3420601352568001,0.7499907820015932,192.57142857142858,-1.0,-1.8369701987210297e-16,-0.9483615800121716,-0.31719128858910595
2016-09-18,0.3616162267974154,0.7499907820015932,203.71428571428572,-1.0,-1.8369701987210297e-16,-0.9796136916454901,-0.20089055513063528
2016-09-25,0.3237847792436222,0.7499907820015932,182.28571428571428,-1.0,-1.8369701987210297e-16,-0.99665890175417,-0.08167639533042288
2016-10-02,0.24769799912363608,0.7499907820015932,162.83333333333334,-0.8660254037844386,0.5000000000000001,-0.9992500112396835,0.03872228089217399
2016-10-09,0.2851584989910996,0.7499907820015932,160.57142857142858,-0.8660254037844386,0.5000000000000001,-0.9873494423939864,0.15855938510313475
2016-10-16,0.2353520100341349,0.7511513246970755,154.66666666666666,-0.8660254037844386,0.5000000000000001,-0.9611297838723007,0.27609697309746883
2016-10-23,0.0945317674188919,0.7576176679809397,62.0,-0.8660254037844386,0.5000000000000001,-0.9209712877166346,0.38963044953078774
2016-10-30,0.11742020567503592,0.7656496701225285,66.14285714285714,-0.8660254037844386,0.5000000000000001,-0.867456354729597,0.4975132889071803
2016-11-06,0.01306392742408517,0.7665432939451455,52.0,-0.5000000000000004,0.8660254037844384,-0.8013610881746769,0.5981809144059159
